bikes_left,bikes_right,cars_left,cars_right,direction,last_data_package,mac,manual,pedestrians_left,pedestrians_right,segment_id,status,time_added,user_id
True,True,True,True,True,2020-02-17T20:04:13.063Z,202481596305754,False,True,True,251985,active,2019-11-30T14:20:12.316Z,1216
True,True,True,True,True,2020-02-17T19:35:00.870Z,202481594410227,False,False,True,310843,active,2019-10-23T14:38:31.393Z,805
True,True,True,True,True,2020-02-17T19:23:40.506Z,202481589310887,False,False,False,59402,active,2019-09-02T15:55:50.289Z,501
True,True,True,True,True,2020-02-17T20:09:46.240Z,202481593529462,False,True,True,27263,active,2020-01-28T18:38:33.941Z,1175
True,True,True,True,True,2020-02-17T20:05:15.794Z,202481595673517,False,True,True,9000000055,active,2020-02-12T17:05:08.135Z,1495
True,False,True,True,True,2020-02-17T20:05:22.459Z,202481600601242,False,True,False,1011117389,active,2019-11-09T14:18:28.107Z,1080
True,True,True,True,False,2020-02-17T20:07:55.496Z,202481588719105,False,True,True,62498,active,2020-01-11T12:55:11.073Z,1144
True,True,True,True,True,2020-02-17T19:58:03.364Z,202481589331907,False,False,True,31079,active,2019-10-18T15:04:36.405Z,849
True,True,True,True,True,2020-02-17T20:09:50.473Z,202481601863198,False,True,True,343019,active,2019-10-12T10:54:18.268Z,544
True,True,True,True,False,2020-02-17T20:07:12.244Z,202481602207641,False,False,False,351160,active,2019-11-01T13:04:00.394Z,955
True,True,True,True,False,2020-02-17T20:07:53.880Z,202481600415635,False,True,True,277342,active,2019-10-29T19:18:42.914Z,1025
True,True,True,True,True,2020-02-17T20:08:09.403Z,202481589969429,False,True,True,351298,active,2019-03-27T15:57:04.649Z,122
False,False,True,True,True,2020-02-17T20:09:53.652Z,202481597481536,False,False,True,1003073557,active,2019-11-17T15:02:38.989Z,1161
True,True,True,True,False,2020-02-15T08:03:27.213Z,202481591762215,False,True,True,170279,non_active,2019-10-29T11:33:43.696Z,968
True,True,True,True,False,2019-12-11T11:18:13.927Z,202481596301785,False,True,True,26683,non_active,2019-08-17T21:59:13.489Z,472
True,True,True,True,False,2020-02-12T05:48:55.220Z,202481593890599,False,True,True,277545,non_active,2019-10-21T20:39:36.919Z,972
True,True,True,True,True,2020-02-17T20:05:54.147Z,202481592539178,False,True,True,262917,active,2019-10-30T12:03:11.475Z,974
True,True,True,True,False,2020-02-17T20:05:18.966Z,202481599265039,False,False,False,59441,active,2019-09-04T12:48:43.648Z,511
True,True,True,True,False,2020-02-17T20:07:21.826Z,202481591945820,False,True,True,58803,active,2019-10-15T09:57:34.211Z,880
True,True,True,True,True,2020-02-17T19:44:07.096Z,202481587867984,False,False,True,398369,active,2019-05-03T09:36:26.114Z,293
True,True,True,True,True,2020-02-17T20:01:03.988Z,202481600145641,False,False,False,1003073130,active,2019-11-25T21:52:45.774Z,1176
True,True,True,True,True,2020-02-17T20:07:24.427Z,202481587145269,False,False,True,348917,active,2019-10-02T19:42:54.343Z,414
True,True,True,True,False,2020-02-17T20:07:35.896Z,202481587174823,False,False,True,158903,active,2019-12-10T17:34:38.770Z,1250
True,True,True,True,True,2020-02-17T20:08:01.820Z,202481595690525,False,False,False,26408,active,2019-11-30T15:32:56.210Z,1170
True,True,True,True,True,2020-02-07T11:40:51.092Z,202481602043303,False,True,True,46323,non_active,2019-09-26T08:23:45.400Z,553
True,True,True,True,False,2020-02-17T20:07:24.427Z,202481587145269,False,False,True,348917,active,2019-06-26T07:00:37.546Z,414
True,True,True,True,True,2020-02-17T20:09:06.808Z,202481589452754,False,False,False,554476,active,2019-10-30T12:15:32.466Z,1032
True,True,True,True,False,2020-02-17T20:09:38.407Z,202481592348744,False,True,True,9000000050,active,2020-02-09T16:48:07.709Z,1491
True,True,True,True,False,2020-02-17T20:09:42.753Z,202481595811355,False,True,True,160068,active,2019-10-29T07:50:46.177Z,1008
True,True,True,True,False,2020-02-17T20:05:25.553Z,202481591011163,False,False,False,347295,active,2019-10-19T13:25:18.145Z,861
True,True,True,True,False,2020-02-17T20:08:25.080Z,202481592809058,False,True,True,60525,active,2020-01-16T14:18:49.499Z,1193
True,True,True,True,False,2020-02-17T20:08:28.564Z,202481590139089,False,False,False,166037,active,2019-06-13T16:27:33.280Z,385
True,True,True,True,True,2020-02-17T20:08:28.564Z,202481590139089,False,False,False,166037,active,2019-05-23T17:07:03.474Z,385
True,True,True,True,False,2020-02-17T20:06:59.561Z,202481588130258,False,False,True,9000000024,active,2020-02-02T10:33:39.016Z,1459
True,True,True,True,True,2020-02-17T20:08:31.443Z,202481592240343,False,False,True,122201,active,2019-12-24T20:19:35.740Z,1315
True,True,True,True,True,2020-02-17T20:07:45.150Z,202481591611080,False,False,True,305579,active,2019-05-10T13:20:42.926Z,355
True,True,True,True,True,2020-02-17T20:07:47.889Z,202481595919292,False,False,False,61393,active,2019-10-16T11:49:19.666Z,905
True,True,True,True,True,2020-02-17T20:08:05.431Z,202481592230186,False,True,True,9000000019,active,2020-02-01T14:22:34.902Z,1442
True,True,True,True,False,2020-02-17T20:09:39.663Z,202481589280577,False,True,True,27412,problematic,2019-10-22T15:40:27.409Z,379
True,True,True,True,True,2020-02-17T20:09:41.539Z,202481594170300,False,False,False,153851,active,2019-10-18T16:40:05.191Z,887
True,True,True,True,False,2020-02-17T20:08:07.795Z,202481599125888,False,True,True,349952,active,2019-04-02T07:49:26.097Z,147
True,True,True,True,False,2020-02-17T20:04:57.133Z,202481597541027,False,True,True,44840,active,2019-11-05T16:11:00.871Z,917
True,True,True,True,False,2020-02-17T20:08:15.709Z,202481601949429,False,False,False,9000000032,active,2020-02-04T19:49:56.600Z,1470
False,False,True,True,False,2020-01-20T13:15:44.789Z,202481598857876,False,False,False,62110,non_active,2019-11-01T14:55:54.766Z,1011
True,True,True,True,False,2020-02-17T20:05:01.373Z,202481602326484,False,False,False,59439,active,2019-07-24T18:33:35.974Z,438
False,True,True,True,False,2020-02-17T20:05:34.481Z,202481601598195,False,False,True,256846,active,2020-01-14T16:13:23.356Z,1376
True,True,True,True,False,2020-02-17T20:06:49.642Z,202481593028745,False,True,True,303665,active,2019-05-03T17:52:08.280Z,259
True,True,True,True,True,2020-02-17T20:09:10.626Z,202481589309303,False,True,True,45354,active,2019-11-29T11:21:37.678Z,557
False,True,True,True,True,2020-02-17T20:06:47.346Z,202481592047285,False,False,True,1011121780,active,2019-11-14T09:01:08.454Z,473
True,True,True,True,True,2020-02-17T20:05:41.982Z,202481602353857,False,True,True,282964,active,2020-01-22T16:11:40.543Z,1367
True,True,True,True,True,2020-02-17T20:07:31.294Z,202481586874233,False,False,True,170011,active,2020-01-19T13:22:35.976Z,1061
True,True,True,True,False,2020-02-17T20:08:21.093Z,202481586417064,False,True,True,314437,active,2019-03-23T08:56:29.539Z,37
True,True,True,True,False,2020-02-17T20:08:23.687Z,202481598774326,False,False,False,316008,active,2019-12-25T11:05:33.342Z,732
True,True,True,True,False,2020-02-17T20:08:25.676Z,202481597798387,False,False,False,348662,active,2019-05-22T10:29:13.708Z,356
True,True,True,True,False,2020-02-17T20:08:34.694Z,202481590786570,False,True,True,271128,active,2019-11-14T11:05:06.485Z,682
True,True,True,True,False,2020-02-17T20:07:49.708Z,202481600706450,False,True,True,9000000023,active,2020-02-02T09:37:45.884Z,1460
True,True,True,True,True,2020-02-17T20:09:06.676Z,202481593749594,False,True,True,9000000044,active,2020-02-08T14:35:21.676Z,1487
False,True,True,True,True,2020-02-17T20:08:08.649Z,202481597728158,False,False,False,9000000020,active,2020-02-01T16:20:32.144Z,1457
True,True,True,True,False,2020-02-17T20:09:06.676Z,202481593749594,False,True,True,9000000046,active,2020-02-08T16:41:29.130Z,1487
True,True,True,True,False,2020-02-17T20:09:06.676Z,202481593749594,False,True,True,9000000047,active,2020-02-08T16:43:08.403Z,1487
True,True,True,True,True,2020-02-17T20:09:07.976Z,202481594337198,False,True,True,349861,active,2019-03-28T10:20:13.910Z,133
True,True,True,True,False,2020-02-17T20:06:53.243Z,202481599089796,False,True,True,80559,active,2019-11-14T14:40:13.950Z,1111
True,True,True,True,False,2020-02-17T20:05:37.073Z,202481585956116,False,False,True,504407,active,2020-01-07T08:49:18.477Z,1340
True,True,True,True,False,2020-02-17T20:08:05.550Z,202481598405284,False,True,True,348632,active,2019-06-27T09:17:21.328Z,415
True,True,True,True,False,2020-02-17T20:08:10.581Z,202481591146304,False,False,True,350003,active,2019-03-31T11:43:41.730Z,165
True,True,True,True,False,2020-02-17T20:08:20.369Z,202481599854557,False,True,True,249909,active,2019-12-17T13:55:30.052Z,1275
True,True,True,True,True,2020-02-17T20:08:52.672Z,202481601091118,False,False,True,521178,active,2019-10-23T21:22:25.983Z,874
True,True,True,True,True,2020-02-17T20:08:38.045Z,202481590202446,False,True,True,260745,active,2019-10-20T14:12:57.918Z,632
True,True,True,True,True,2020-02-17T20:09:50.251Z,202481587771351,False,False,True,110674,active,2020-01-16T11:58:15.518Z,1320
True,True,True,True,True,2020-02-17T20:05:50.461Z,202481596980702,False,False,False,356814,active,2019-11-07T11:50:24.870Z,994
True,True,True,True,False,2020-02-17T19:37:12.961Z,202481587969150,False,True,True,428773,active,2019-10-28T13:14:11.052Z,912
True,True,True,True,True,2020-02-17T20:05:50.602Z,202481586045169,False,False,True,115948,active,2019-10-27T14:44:44.174Z,843
True,True,True,True,True,2019-12-24T19:22:33.103Z,202481586863323,False,False,True,425915,non_active,2019-10-21T12:19:13.589Z,966
True,True,True,True,True,2020-02-17T20:08:14.144Z,202481601962074,False,False,True,158518,active,2019-11-23T14:56:33.105Z,721
True,True,True,True,True,2020-02-17T20:04:56.733Z,202481600988678,False,True,False,56053,active,2019-10-02T14:21:04.082Z,575
True,True,True,True,True,2020-02-17T20:05:31.957Z,202481602512510,False,True,True,245100,active,2019-09-01T18:13:12.363Z,495
True,True,True,True,True,2020-02-17T20:05:43.958Z,202481594169765,False,False,False,506176,active,2019-03-29T06:01:02.741Z,64
True,True,True,True,True,2020-02-17T20:05:43.958Z,202481594169765,False,False,False,351172,active,2019-04-05T14:30:09.492Z,64
True,True,True,True,True,2020-02-17T20:05:43.958Z,202481594169765,False,False,False,347948,active,2019-04-07T20:52:22.894Z,64
False,False,True,True,True,2020-02-17T20:05:43.958Z,202481594169765,False,False,False,506176,active,2020-01-04T15:40:06.549Z,197
True,True,True,True,True,2020-02-17T20:05:43.958Z,202481594169765,False,False,False,351172,active,2020-01-24T19:00:25.535Z,197
True,True,True,True,True,2020-02-17T20:05:43.958Z,202481594169765,False,False,False,347948,active,2020-01-25T09:06:24.515Z,197
True,True,True,True,False,2020-02-17T20:06:15.514Z,202481596053627,False,True,True,60917,active,2020-01-04T15:10:13.232Z,1319
True,True,True,True,False,2020-02-17T20:09:45.264Z,202481598961785,False,True,True,505813,active,2019-04-12T13:43:39.416Z,75
True,False,True,True,False,2020-02-17T20:07:31.934Z,202481592797734,False,True,False,176023,active,2019-05-03T13:15:05.417Z,295
True,True,True,True,True,2020-02-17T20:08:42.615Z,202481589633415,False,False,False,244723,active,2019-07-29T15:39:55.932Z,443
True,True,True,True,False,2020-02-17T20:07:03.295Z,202481602340519,False,True,True,349417,active,2019-12-30T10:33:26.230Z,1240
True,True,True,True,True,2020-02-17T20:09:20.013Z,202481586567797,False,True,True,502864,active,2019-05-23T15:54:25.655Z,383
True,True,True,True,False,2020-02-17T20:09:28.438Z,202481591594482,False,False,False,494922,active,2019-11-11T14:57:51.798Z,1095
True,True,True,True,False,2020-02-17T20:05:47.075Z,202481600780565,False,False,True,1003073575,active,2019-11-26T15:36:44.849Z,1194
True,True,True,True,False,2020-02-17T20:05:57.169Z,202481596599438,False,False,False,153966,active,2019-08-13T17:54:21.322Z,479
False,True,True,True,True,2020-02-17T20:08:00.260Z,202481598351640,False,False,True,1003088721,active,2019-10-28T20:55:21.393Z,952
True,True,True,True,False,2020-02-17T20:08:08.107Z,202481596580848,False,True,True,122422,active,2020-01-02T14:48:17.855Z,1315
True,True,True,True,True,2020-02-17T20:08:08.107Z,202481596580848,False,True,True,122431,active,2020-01-02T16:24:13.369Z,1315
True,True,True,True,False,2020-02-17T20:08:08.107Z,202481596580848,False,True,True,122731,active,2020-01-03T09:10:45.270Z,1315
True,True,True,True,True,2020-02-17T20:08:08.107Z,202481596580848,False,True,True,122431,active,2020-01-03T10:59:28.996Z,939
True,True,True,True,False,2020-02-17T20:08:36.968Z,202481586398037,False,False,True,550599,active,2019-10-21T07:28:27.159Z,962
True,True,True,True,True,2020-02-17T20:08:40.516Z,202481600602273,False,True,True,350144,active,2019-03-22T09:29:21.384Z,72
True,True,True,True,True,2020-02-17T20:08:55.335Z,202481596692414,False,False,True,77605,active,2019-12-04T20:26:25.936Z,1219
True,True,True,True,False,2020-02-17T20:09:01.760Z,202481587962477,False,False,False,9000000021,active,2020-02-02T10:12:54.318Z,1458
True,True,True,True,False,2020-02-17T20:09:15.524Z,202481590083326,False,True,True,506099,active,2019-03-22T17:37:38.077Z,78
False,False,True,True,False,2020-02-17T20:07:12.843Z,202481598793327,False,True,True,9000000018,active,2020-02-01T13:44:18.052Z,1447
True,True,True,True,True,2020-02-17T20:08:15.406Z,202481588442443,False,True,True,550669,active,2020-01-14T15:26:46.247Z,1297
True,True,True,True,False,2020-02-17T20:05:56.398Z,202481588125614,False,True,True,368081,active,2019-12-26T08:56:23.909Z,960
True,True,True,True,True,2020-02-17T20:05:56.398Z,202481588125614,False,True,True,368081,active,2019-10-29T12:00:39.380Z,960
False,True,True,True,True,2020-02-17T20:09:37.180Z,202481593946865,False,False,False,9000000009,active,2020-01-31T16:52:39.187Z,1448
True,True,True,True,True,2020-02-17T16:24:58.029Z,202481592400819,False,True,True,456304,active,2020-01-28T14:46:20.205Z,1438
True,True,True,True,True,2020-02-17T16:24:58.029Z,202481592400819,False,True,True,456456,active,2020-01-28T14:16:14.217Z,1438
True,True,True,True,True,2020-02-17T20:07:17.316Z,202481597959650,False,False,True,492163,active,2019-10-28T16:15:05.815Z,982
True,True,True,True,True,2020-02-17T20:07:36.496Z,202481592912133,False,False,False,81364,active,2019-10-31T08:19:56.232Z,772
True,True,True,True,False,2020-02-17T20:05:57.847Z,202481589103598,False,False,False,46060,active,2019-09-25T16:27:18.085Z,554
True,True,True,True,False,2020-02-17T20:07:51.183Z,202481599399351,False,True,True,155617,active,2019-10-15T07:35:21.303Z,877
True,False,True,True,False,2020-02-17T20:06:11.472Z,202481591704779,False,False,False,1003073594,active,2020-01-24T09:40:28.640Z,1415
True,True,True,True,True,2020-02-17T20:07:16.767Z,202481595653202,False,True,True,80764,active,2019-11-24T12:05:14.314Z,1091
True,True,True,True,True,2020-02-17T20:09:02.274Z,202481594421740,False,False,True,59793,active,2020-01-08T08:26:15.269Z,508
True,True,True,True,True,2020-02-17T20:09:06.520Z,202481597921751,False,True,True,348651,active,2019-07-02T16:37:10.152Z,417
True,True,True,True,True,2020-02-17T20:05:11.695Z,202481592794040,False,True,True,262126,active,2019-04-30T19:11:47.658Z,256
True,True,True,True,False,2020-02-17T20:07:16.767Z,202481595653202,False,True,True,80849,active,2019-11-24T14:00:19.125Z,1091
True,True,True,True,False,2020-02-17T20:09:08.390Z,202481587536988,False,True,True,353329,active,2020-01-09T11:01:39.545Z,1339
True,True,True,True,False,2020-02-17T20:05:13.521Z,202481590805210,False,True,True,350062,active,2019-03-23T08:42:28.295Z,82
True,True,True,True,False,2020-02-17T20:05:19.913Z,202481587901524,False,False,True,9000000057,active,2020-02-12T14:43:42.465Z,1498
True,True,True,True,False,2020-02-17T20:05:21.944Z,202481595646282,False,True,True,171860,active,2019-11-05T14:55:49.368Z,890
True,True,True,True,False,2020-02-17T20:05:31.402Z,202481594052261,False,True,True,81563,active,2019-12-22T12:01:03.388Z,1285
True,True,True,True,False,2020-02-17T20:05:32.510Z,202481591249757,False,True,True,349557,active,2019-03-31T09:22:24.738Z,162
True,True,True,True,False,2020-02-17T20:05:35.753Z,202481591266234,False,False,True,157235,active,2019-11-09T15:17:03.796Z,802
True,True,True,True,False,2020-02-17T20:05:40.546Z,202481596668266,False,True,True,385536,active,2020-01-24T10:07:21.251Z,1400
True,True,True,True,False,2020-02-17T20:05:49.157Z,202481595117717,False,False,False,349571,active,2019-03-30T10:18:32.352Z,151
True,True,True,True,False,2020-02-17T20:06:58.359Z,202481592032376,False,True,True,350414,active,2019-04-03T16:25:13.566Z,157
True,True,True,True,False,2020-02-17T20:07:06.300Z,202481590822795,False,True,True,545853,active,2019-09-14T13:01:01.082Z,491
True,True,True,True,True,2020-02-17T20:07:17.716Z,202481586449890,False,True,True,122431,active,2019-12-23T23:22:09.978Z,939
True,True,True,True,False,2020-02-17T20:07:17.716Z,202481586449890,False,True,True,122547,active,2019-12-23T23:35:41.667Z,1309
True,True,True,True,False,2020-02-17T20:07:17.716Z,202481586449890,False,True,True,122431,active,2019-12-23T23:47:23.054Z,1309
True,True,True,True,True,2020-02-17T20:07:54.240Z,202481588161180,False,False,True,305390,active,2019-10-18T15:12:23.492Z,725
True,True,True,True,False,2020-02-15T04:05:08.271Z,202481592909671,False,True,True,126259,non_active,2019-10-30T15:02:43.284Z,572
True,True,True,True,True,2020-02-17T20:05:27.072Z,202481587662581,False,True,True,256748,active,2019-11-14T19:06:20.500Z,1133
False,True,True,True,True,2020-02-17T20:06:02.377Z,202481591680256,False,False,True,81711,active,2019-05-03T13:16:13.945Z,275
True,True,True,True,False,2020-02-17T20:06:06.575Z,202481594930261,False,False,False,301821,active,2019-12-01T19:46:08.480Z,1174
True,True,True,True,False,2020-02-17T20:06:51.874Z,202481596277105,False,False,False,26940,active,2019-12-13T11:20:42.410Z,1258
True,True,True,True,False,2020-02-17T20:06:56.573Z,202481594877917,False,True,True,318507,active,2019-12-31T08:20:31.616Z,1329
True,True,True,True,True,2020-02-17T20:07:59.428Z,202481589840752,False,True,True,278400,active,2019-11-12T15:59:53.840Z,941
True,True,True,True,True,2020-02-17T20:07:15.594Z,202481591478238,False,False,True,305627,active,2019-10-20T14:17:34.306Z,619
True,False,True,True,True,2020-02-17T20:07:15.594Z,202481591478238,False,False,True,305627,active,2019-10-21T12:23:33.154Z,964
True,True,True,True,False,2020-02-17T20:09:46.505Z,202481594058580,False,True,True,286978,active,2019-11-17T16:14:48.412Z,1162
True,True,True,True,False,2020-02-17T20:04:58.847Z,202481601969391,False,False,True,108236,active,2019-12-19T07:27:53.973Z,1086
True,True,True,True,True,2020-02-17T20:07:50.788Z,202481596739591,False,True,True,421248,active,2019-05-17T07:35:49.771Z,358
False,True,True,True,False,2020-02-17T20:08:36.471Z,202481588116148,False,False,True,351315,active,2019-03-22T12:25:03.553Z,66
True,True,True,True,True,2020-02-17T20:08:41.570Z,202481588772737,False,False,True,152650,active,2019-10-20T12:57:46.843Z,852
True,True,True,True,True,2020-02-17T20:09:01.374Z,202481590744208,False,True,True,80494,active,2020-01-10T12:15:10.768Z,1354
True,True,True,True,False,2020-02-17T16:18:36.656Z,202481601452440,False,True,True,9000000039,non_active,2020-02-14T15:18:15.833Z,1477
True,True,True,True,False,2020-02-17T20:07:11.591Z,202481586503344,False,False,False,428630,active,2019-11-21T19:54:22.493Z,1180
True,True,True,True,True,2020-01-10T09:55:28.027Z,202481593247106,False,False,True,123901,non_active,2019-10-19T08:49:28.193Z,594
True,True,True,True,True,2020-02-17T20:07:37.404Z,202481592434176,False,False,True,274908,active,2019-04-30T11:44:03.496Z,241
True,False,True,True,True,2020-02-17T20:07:47.509Z,202481593324186,False,True,False,467914,active,2019-10-31T07:31:39.507Z,999
True,True,True,True,True,2020-02-17T20:08:32.414Z,202481602011139,False,True,True,62492,active,2019-12-28T22:24:45.940Z,1322
True,True,True,True,False,2020-02-17T20:07:11.254Z,202481592401694,False,False,False,347931,active,2019-11-08T10:26:11.502Z,1071
True,True,True,True,False,2020-02-17T20:07:17.716Z,202481586449890,False,True,True,122547,active,2019-12-23T17:44:59.940Z,939
True,False,True,True,False,2020-02-17T20:07:50.406Z,202481600274642,False,False,False,508068,active,2019-12-07T14:41:11.879Z,1241
False,False,True,True,False,2020-02-17T20:09:43.492Z,202481589508854,False,False,False,347860,active,2019-04-25T15:32:56.656Z,186
True,True,True,True,False,2020-02-17T20:05:01.646Z,202481586856717,False,False,True,349698,active,2019-05-23T06:43:20.826Z,382
True,True,True,True,False,2020-02-17T20:05:01.646Z,202481586856717,False,False,True,349700,active,2019-05-28T08:33:49.077Z,382
True,True,True,True,False,2020-02-17T20:08:27.450Z,202481597138757,False,False,True,350020,active,2019-03-30T17:03:13.616Z,158
True,True,True,True,False,2020-02-17T20:05:43.307Z,202481588721247,False,True,True,63449,active,2019-11-03T13:59:53.690Z,1041
True,True,True,True,True,2020-02-17T20:05:57.792Z,202481596053486,False,False,True,349408,active,2019-03-20T09:09:27.699Z,30
True,True,True,True,False,2020-02-17T20:08:46.616Z,202481600923495,False,True,True,379108,active,2020-01-17T20:56:23.014Z,1386
True,True,True,True,True,2020-02-17T20:05:57.792Z,202481596053486,False,False,True,349556,active,2019-05-02T09:00:06.807Z,30
True,True,True,True,True,2020-02-17T20:06:18.023Z,202481597842365,False,True,True,166007,active,2019-06-19T11:38:36.815Z,408
True,True,True,True,False,2020-02-17T20:06:50.294Z,202481598224352,False,False,True,348633,active,2019-12-18T18:25:12.022Z,1283
True,True,True,True,False,2020-01-01T23:15:29.380Z,202481592822625,False,False,True,504079,non_active,2019-05-02T12:40:17.038Z,277
True,False,True,True,True,2020-02-17T20:07:13.175Z,202481595720757,False,True,False,1003050101,active,2019-11-03T14:04:05.420Z,1049
True,True,True,True,True,2020-02-17T20:07:22.200Z,202481590720397,False,False,False,310807,active,2019-03-29T16:56:54.471Z,131
True,True,True,True,False,2020-02-17T20:05:10.093Z,202481601570346,False,False,False,46209,active,2019-09-26T14:53:11.772Z,559
True,True,True,True,True,2020-02-17T20:08:19.003Z,202481589565037,False,True,True,488921,active,2020-01-15T17:30:24.840Z,1383
True,True,True,True,True,2020-02-17T20:09:04.758Z,202481592670423,False,False,True,56789,active,2019-11-28T14:02:46.869Z,893
True,True,True,True,True,2020-02-17T20:09:10.470Z,202481588364117,False,True,True,410770,active,2019-12-09T09:14:41.498Z,1212
True,True,True,True,True,2020-02-17T20:09:34.388Z,202481601615098,False,False,True,159784,active,2020-01-13T11:07:04.381Z,1365
True,True,True,True,True,2020-02-17T20:08:19.003Z,202481589565037,False,True,True,514334,active,2020-01-15T15:23:00.568Z,1383
True,True,True,True,True,2020-02-17T20:09:43.813Z,202481596706235,False,True,True,27740,active,2019-11-15T10:13:15.714Z,1142
True,True,True,True,False,2020-02-17T20:06:46.460Z,202481602443287,False,True,True,9000000005,active,2020-01-30T13:51:08.921Z,1301
True,True,True,True,True,2020-02-17T20:08:56.754Z,202481600792817,False,True,True,437102,active,2020-01-19T14:24:16.504Z,1394
True,True,True,True,False,2020-02-17T20:07:11.372Z,202481597245526,False,True,True,9000000041,active,2020-02-07T16:54:31.187Z,1482
True,True,True,True,True,2020-02-17T20:07:22.200Z,202481590720397,False,False,False,310710,active,2019-04-15T15:10:41.590Z,131
True,True,True,True,True,2020-02-17T20:07:22.200Z,202481590720397,False,False,False,310744,active,2019-06-29T11:56:55.313Z,131
True,True,True,True,False,2020-02-17T19:09:51.767Z,202481586442605,False,True,True,1003105573,active,2019-10-31T22:11:16.268Z,1040
True,True,True,True,True,2020-02-17T20:09:13.084Z,202481593578583,False,True,True,503974,active,2019-05-02T13:38:30.128Z,279
True,True,True,True,False,2020-02-17T20:09:18.966Z,202481594944478,False,False,True,61206,active,2019-10-24T09:33:32.234Z,992
True,True,True,True,True,2020-02-17T20:09:42.046Z,202481599886707,False,True,True,3000135208,active,2019-11-02T21:11:00.979Z,1045
True,True,True,True,False,2020-02-17T20:05:10.269Z,202481601110248,False,True,True,351310,active,2019-03-23T15:45:58.721Z,86
False,True,True,True,False,2020-02-17T20:05:12.134Z,202481590582159,False,False,False,302277,active,2019-11-13T17:06:07.642Z,839
True,True,True,True,True,2020-02-17T20:05:31.635Z,202481593424681,False,False,True,291603,active,2019-12-14T10:21:46.735Z,1245
True,True,True,True,False,2020-02-17T20:05:33.824Z,202481586570924,False,True,True,269566,active,2019-04-30T10:33:15.425Z,243
True,True,True,True,True,2020-02-17T20:07:50.818Z,202481589329316,False,False,True,265335,active,2019-10-30T09:56:39.523Z,606
True,True,True,True,False,2020-02-17T20:08:05.253Z,202481596519251,False,True,True,349023,active,2019-04-04T19:04:26.862Z,84
True,True,True,True,False,2020-02-17T20:08:20.262Z,202481602528218,False,False,True,350169,active,2019-04-07T12:14:43.380Z,202
True,True,True,True,False,2020-02-17T20:08:24.508Z,202481595778159,False,True,True,339299,active,2019-11-01T08:48:15.055Z,891
True,True,True,True,True,2020-02-17T20:08:27.544Z,202481589741967,False,True,True,3000094545,active,2019-12-26T10:21:05.493Z,1268
True,True,True,True,False,2020-02-17T20:05:47.638Z,202481592272282,False,False,True,60250,active,2019-09-05T10:27:12.056Z,517
True,True,True,True,True,2020-02-17T20:06:08.269Z,202481590273253,False,True,True,338802,active,2019-05-14T18:57:48.439Z,104
True,True,True,True,False,2020-02-17T20:06:23.684Z,202481601078890,False,False,True,385814,active,2019-11-04T14:46:56.603Z,1033
True,True,True,True,True,2020-02-17T20:06:30.234Z,202481594501310,False,True,True,9000000033,active,2020-02-05T10:31:24.973Z,1471
True,True,True,True,False,2020-02-17T20:07:51.104Z,202481600702674,False,False,True,39877,active,2019-12-12T11:05:57.997Z,1255
True,True,True,True,True,2020-02-17T20:09:21.120Z,202481594867972,False,True,True,287273,active,2019-10-28T20:07:56.153Z,666
True,True,True,True,True,2020-02-17T20:09:38.246Z,202481596798860,False,False,False,159793,active,2019-11-15T15:43:29.832Z,1150
True,False,True,True,False,2020-02-17T20:05:03.397Z,202481595879792,False,True,False,108339,active,2019-05-05T16:46:05.055Z,320
True,True,True,True,False,2020-02-17T20:08:23.471Z,202481602421320,False,True,True,489036,active,2019-11-03T18:04:59.002Z,858
True,True,True,True,False,2020-02-17T20:08:56.173Z,202481586135847,False,False,False,379618,active,2019-11-24T15:38:16.780Z,884
True,True,True,True,False,2020-02-17T20:05:27.426Z,202481591898691,False,False,True,262861,active,2019-12-06T09:59:37.192Z,973
True,True,True,True,False,2020-02-17T20:05:32.600Z,202481586872522,False,True,True,27672,active,2020-02-06T14:04:00.122Z,1015
True,True,True,True,True,2020-02-17T20:05:32.600Z,202481586872522,False,True,True,27672,active,2019-10-29T11:43:15.365Z,1015
True,True,True,True,True,2020-02-17T20:05:49.809Z,202481599183812,False,False,False,1003073661,active,2019-11-24T12:38:28.770Z,348
True,True,True,True,True,2020-02-17T20:06:35.431Z,202481600904148,False,False,True,340226,active,2019-11-15T21:22:23.489Z,1115
True,True,True,True,True,2020-02-17T20:07:12.593Z,202481594041433,False,True,True,548347,active,2019-10-19T14:54:32.064Z,590
True,True,True,True,True,2020-02-17T20:09:04.865Z,202481594220093,False,False,True,350002,active,2019-03-21T08:23:42.034Z,58
True,True,True,True,True,2020-02-17T20:09:24.486Z,202481599346033,False,True,True,61860,active,2019-11-15T16:21:30.249Z,1138
True,True,True,True,False,2020-02-17T20:09:24.513Z,202481595085325,False,True,True,349748,active,2019-04-05T20:24:15.472Z,200
True,True,True,True,False,2020-02-17T20:09:26.424Z,202481601439296,False,False,True,9000000011,active,2020-02-01T09:06:06.274Z,1449
True,True,True,True,False,2020-02-17T20:05:21.753Z,202481590587286,False,True,True,350071,active,2019-03-22T10:20:18.149Z,73
True,True,True,True,True,2020-02-17T20:07:15.930Z,202481594789278,False,True,True,429636,active,2019-11-20T14:45:42.953Z,532
True,True,True,True,False,2020-02-17T20:09:34.448Z,202481586927234,False,True,False,244925,active,2019-11-07T16:53:02.064Z,1002
